sensor measurement2,sensor measurement3,sensor measurement4,sensor measurement6,sensor measurement7,sensor measurement8,sensor measurement9,sensor measurement11,sensor measurement12,sensor measurement13,sensor measurement14,sensor measurement15,sensor measurement17,sensor measurement20,sensor measurement21,label
0.87803936,1.976282156,1.62169306,0.141679902,-1.748643938,1.878530107,-0.779469937,0.931649551,-1.428330521,1.722044983,-1.041231856,2.07050632,0.509662303,-1.971107617,-0.521061479,30
0.858041491,-0.295722458,1.488368686,0.141679902,-1.816433482,1.737656225,-0.756827963,1.979995528,-1.292747116,2.695363328,-0.746623544,0.963988309,0.509662303,-1.417846337,-1.826362709,29
1.23800101,1.385854539,1.771682981,0.141679902,-1.98590734,2.442025636,-0.586560313,1.717909034,-1.184280393,1.582999505,-0.782794316,1.699889444,1.155338874,-0.090019265,-1.224981887,28
1.297994618,1.230908065,1.702798721,0.141679902,-0.856081617,1.878530107,-0.676222533,1.755349962,-1.062255328,1.722044983,-0.70363799,0.694691154,0.509662303,-1.417846337,-1.291494052,27
0.718056405,0.894918869,0.703976951,0.141679902,-1.488784022,1.315034578,-0.818866973,1.942554601,-1.496122223,2.000135939,-1.06482149,1.534578319,1.155338874,-0.975237313,-0.091503749,26
0.89803723,0.29796719,0.738419081,0.141679902,-1.059450247,1.737656225,-0.783092653,1.081413262,-1.929989118,2.834408806,-0.961027102,1.921193046,1.801015446,-2.081759873,-2.013890062,25
1.977922179,2.372618927,2.184988542,0.141679902,-2.347451572,2.301151754,-0.82158401,1.717909034,-1.604588947,1.861090461,-1.165994807,1.353269344,3.092368589,-2.081759873,-1.804191988,24
1.877932832,0.674731774,1.360599494,0.141679902,-2.629908002,1.596782342,-0.749582531,2.054877384,-2.323180991,1.722044983,-0.810053448,2.051842161,1.801015446,-1.307194081,-0.871174123,23
1.158009532,1.13467815,2.064996605,0.141679902,-1.477485765,2.723773401,-0.276818099,1.680468106,-1.767289032,2.000135939,-0.750817257,1.761214539,0.509662303,-0.587954417,-1.036530754,22
1.218003141,0.823154186,2.030554475,0.141679902,-2.64120626,2.019403989,-0.663543027,1.043972334,-1.916430777,2.139181417,-0.886064489,1.665227434,1.801015446,-1.307194081,-1.55569515,21
1.437979704,0.890025822,1.248384813,0.141679902,-1.522678794,2.160277872,-0.769054629,1.979995528,-1.807964054,1.861090461,-0.597746746,1.019980787,1.801015446,-0.587954417,-0.956161889,20
1.497973313,1.444571098,1.652802081,0.141679902,-2.381346343,2.301151754,-0.414481305,1.755349962,-2.485881077,1.443954027,-0.848845289,2.171826041,0.509662303,-1.417846337,-1.970472399,19
1.93792644,1.385854539,1.975002652,0.141679902,-0.912572903,1.596782342,-0.711544013,1.755349962,-1.306305457,2.139181417,-0.990907305,1.507915235,1.155338874,-2.137086001,-1.091033778,18
1.397983965,-0.267995194,1.385042296,0.141679902,-2.132784684,2.301151754,-0.713808211,1.418381612,-1.577472266,2.139181417,-0.813198732,1.681225285,3.092368589,-1.362520209,-1.382024498,17
0.978028708,0.987886753,1.447260337,0.141679902,-1.477485765,2.019403989,-0.53538945,2.242082023,-1.821522394,2.278226894,-0.918041548,1.55057617,1.155338874,-2.303064384,-0.521061479,16
1.437979704,1.257004313,2.688288054,0.141679902,-2.347451572,2.582899519,-0.45433118,0.856767695,-2.323180991,2.695363328,-0.871386495,1.443923832,1.801015446,-1.417846337,-1.526134188,15
1.977922179,2.057832932,1.670578664,0.141679902,-1.997205597,2.019403989,-0.36466896,2.27952295,-2.160480906,2.139181417,-0.780697459,1.489251076,1.801015446,-1.583824721,-2.598642843,14
1.957924309,1.850693961,1.758350544,0.141679902,-2.358749829,2.723773401,-0.702940063,1.568145323,-2.675697843,2.417272372,-1.124581894,1.086638498,1.801015446,-2.745673408,-2.862843941,13
1.078018055,0.637218417,1.955003996,0.141679902,-1.703450909,2.301151754,-0.539465005,1.568145323,-2.065572523,1.722044983,-0.78856067,1.865200568,1.155338874,-1.639150849,-2.316889923,12
1.817939223,1.568528277,1.977224725,0.141679902,-1.748643938,1.737656225,-0.57116377,3.028341506,-2.797722907,1.861090461,-0.784891172,2.31314039,1.801015446,-2.026433745,-1.784792606,11
0.89803723,2.114918475,1.601694404,0.141679902,-1.827731739,3.005521166,-0.591541547,2.27952295,-2.241830949,2.695363328,-0.946873322,2.510447216,1.155338874,-1.473172465,-1.367244017,10
2.037915787,1.999116373,2.071662823,0.141679902,-2.652504517,1.737656225,-0.520445747,2.129759239,-2.86551461,2.278226894,-0.87977392,2.102502021,2.446692018,-1.085889569,-2.490560575,9
2.377879567,1.70553358,1.526143926,0.141679902,-1.466187508,2.301151754,-0.39229217,2.6164913,-2.133364225,2.139181417,-0.812674518,1.027979712,1.801015446,-1.030563441,-1.69149082,8
1.737947746,0.738341379,2.772726825,0.141679902,-2.358749829,1.878530107,-0.494181056,2.466727589,-2.540114439,2.55631785,-1.208456147,3.139696013,1.801015446,-2.96697792,-2.166313773,7
1.058020185,1.351603213,2.074995933,0.141679902,-1.262818877,2.864647283,-0.376895627,2.95345965,-1.957105799,2.000135939,-0.738760333,0.646697602,1.155338874,-1.417846337,-1.9797102,6
2.237894481,2.356308771,1.405040952,0.141679902,-1.861626511,2.301151754,-0.093870943,2.466727589,-2.648581162,1.861090461,-0.899694055,2.246482678,1.801015446,-2.303064384,-2.612499544,5
1.158009532,1.968127079,1.925006012,0.141679902,-2.347451572,1.737656225,-0.546257598,2.054877384,-2.418089375,2.278226894,-0.740857189,1.886531036,1.801015446,-1.915781489,-1.724746902,4
2.27789022,2.212779406,2.696065309,0.141679902,-2.200574228,2.723773401,-0.640901052,1.905113673,-2.635022822,2.55631785,-1.022360149,1.542577245,1.801015446,-1.694476977,-2.145066831,3
1.517971182,0.619277246,2.190543724,0.141679902,-1.646959623,2.442025636,-0.482407229,2.316963878,-2.87907295,2.55631785,-1.165470592,1.851869026,1.801015446,-1.749803105,-1.286875152,2
2.037915787,1.349972198,2.117215318,0.141679902,-2.403942858,2.301151754,-0.552144511,2.391845734,-2.445206055,2.973454284,-1.107807044,1.603902339,2.446692018,-2.69034728,-2.2762436,1
1.91792857,3.104944893,2.338311572,0.141679902,-2.652504517,2.864647283,-0.535842289,2.316963878,-2.851956269,2.834408806,-0.718315984,2.505114599,3.092368589,-2.137086001,-2.70857267,0
-1.401717754,0.139758685,-0.014863633,0.141679902,-0.042607097,0.328917401,-0.697053149,-0.004373643,0.496953825,0.053499249,-0.653313438,-0.939755932,0.509662303,-0.145345393,-0.166329934,125
-0.641798716,0.324063438,0.455104786,0.141679902,0.285042363,0.047169637,-0.429877848,-0.266460138,0.049528589,-0.502682663,-0.785415386,-0.585136907,1.155338874,-0.034693137,0.113575425,125
0.098122453,0.183796104,-0.242626106,0.141679902,0.804762196,-0.234578128,-0.829735121,0.407476562,-0.072496475,0.470635682,-0.625005878,-0.577137981,-0.78169084,-0.200671521,-0.012982443,125
0.918035099,-1.015000301,-0.547050094,0.141679902,0.477112736,0.751539048,-0.506860562,-0.678310343,-0.831763541,-0.780773618,-0.669564075,0.012116188,-0.78169084,-0.145345393,0.410108826,125
1.078018055,-0.08042841,-0.178185992,0.141679902,0.160761534,-0.516325893,-0.722865001,-0.266460138,0.822353996,0.053499249,-0.522259919,0.25208395,-0.136014269,0.241937502,-0.058247667,125
-0.101856241,-0.186444419,-0.399282246,0.141679902,-0.11039664,0.328917401,-0.491464019,-0.22901921,0.171553654,0.053499249,-0.59827096,0.308076428,-0.136014269,-0.477302161,-0.54046086,125
-0.661796585,-0.429465731,-0.581492224,0.141679902,-0.020010582,0.047169637,-0.725129198,-0.453664777,-0.452130008,0.053499249,-0.462499514,0.300077502,1.155338874,0.961177166,1.650745452,125
-0.521811499,-0.007032712,-0.321509694,0.141679902,0.205954563,-0.234578128,-0.602409695,-0.004373643,0.632537229,-0.085546229,-0.74347826,-0.326504986,-0.78169084,-0.200671521,0.290017417,125
-1.221736929,-1.129171387,-0.491498271,0.141679902,0.42062145,0.751539048,-0.694788952,0.033067284,0.035970249,-0.363637185,-0.514396708,-0.107867692,0.509662303,0.518568142,-0.148778113,125
0.278103278,-0.055963177,0.271783771,0.141679902,-0.347660042,0.892412931,-0.832904998,-0.491105704,0.524070506,0.470635682,-0.693677922,0.068108666,-0.136014269,0.85052491,0.822114734,125
-1.361722015,-1.181363884,-0.069304419,0.141679902,0.183358048,0.047169637,-0.264138593,-0.491105704,0.090203611,-0.363637185,-0.751865685,-0.051875215,1.155338874,0.518568142,1.799474042,125
0.678060666,-0.067380286,-0.428169193,0.141679902,0.499709251,-0.657199775,-0.710638334,-0.079255499,0.781678974,-0.64172814,-0.589359321,0.804009801,-0.78169084,1.68041683,-0.289192683,125
-1.261732668,-0.690428213,-0.11596795,0.141679902,-0.212080955,-0.516325893,-0.379159824,-0.041814571,-0.031821453,-0.085546229,-0.435764596,-0.793108967,-0.136014269,0.57389427,0.171773569,125
-0.801781671,-0.176658326,-0.03152918,0.141679902,-0.347660042,-0.234578128,-0.541276363,-0.378782921,0.835912336,-0.919819096,-0.628675377,-0.009214279,0.509662303,-0.145345393,-0.39357983,125
-0.761785932,-0.457192994,-0.107079659,0.141679902,-0.020010582,-0.234578128,-0.351083776,-0.266460138,-0.194521539,-0.363637185,-0.670612503,-0.137197085,-0.78169084,-0.477302161,-0.730759553,125
0.938032969,0.291443128,-0.462611323,0.141679902,1.109815141,-0.093704246,-0.510936117,-0.828074054,0.849470677,-0.085546229,-0.545849552,-0.419825782,-0.78169084,0.29726363,0.417499066,125
-1.161743321,0.245774693,-0.497053453,0.141679902,-0.325063527,-0.093704246,-0.707015618,-0.041814571,0.374928761,0.192544727,-0.660128221,-0.342502837,0.509662303,0.075959119,-1.223134327,125
0.498079841,-0.876363982,-0.653709593,0.141679902,1.313183771,0.188043519,-0.539465005,-0.266460138,0.07664527,-0.085546229,-0.727751837,-0.065206757,0.509662303,-0.090019265,-0.618058385,125
0.578071319,-0.628449624,0.229564386,0.141679902,-0.144291412,0.047169637,-0.371914392,-0.041814571,-0.601271753,0.470635682,-0.611376312,-0.030544747,-0.136014269,0.241937502,-0.182957975,125
0.078124583,-0.228850822,0.511767645,0.141679902,1.008130826,-0.234578128,-0.825659566,-0.116696427,-0.208079879,-0.085546229,-0.817392445,0.244085025,0.509662303,0.629220398,0.03320656,125
0.218109669,-1.189518961,-0.198184648,0.141679902,0.239849334,0.610665166,-0.390027972,-0.041814571,0.157995313,-0.363637185,-0.782794316,0.0787739,-0.136014269,-0.090019265,-0.25686038,125
0.118120322,-0.700214306,-0.123745205,0.141679902,-0.279870498,-0.93894754,-0.242855136,0.519799345,-0.153846517,0.192544727,-0.756583612,-0.515812887,-0.136014269,-0.034693137,0.358377142,125
-0.521811499,-0.49144432,-0.39150499,0.141679902,-0.144291412,-0.234578128,-0.690260557,-0.154137354,0.171553654,0.331590205,-0.545849552,-0.342502837,-0.136014269,0.020632991,0.508029513,125
0.518077711,-0.820909455,-0.979243273,0.141679902,0.330235392,0.047169637,-0.699317347,-0.640869415,1.052845784,-0.363637185,-0.475080652,0.556043114,-0.78169084,0.352589758,1.078925592,125
0.038128845,-0.881257029,0.162902199,0.141679902,1.098516884,-0.093704246,-0.447085748,-0.191578282,-0.723296817,0.331590205,-0.347696631,0.452057084,0.509662303,-0.366649905,0.457221609,125
-0.041862633,0.211523367,-0.67037514,0.141679902,1.177604684,0.047169637,-0.721053643,0.145390068,0.320695399,0.053499249,-0.639159658,-0.019879513,0.509662303,0.905851038,0.207800992,125
-0.50181363,-1.416230118,0.189567074,0.141679902,0.522305765,-0.516325893,-0.478784513,-0.453664777,0.876587358,0.053499249,-0.674806216,-0.809106817,-1.427367412,0.186611375,0.353758242,125
-0.601802977,1.097164793,-0.618156427,0.141679902,0.126866762,0.188043519,-0.407688712,-1.23992426,0.090203611,0.60968116,-0.492379716,0.172094696,-1.427367412,0.131285247,0.61795934,125
0.398090494,0.730186302,-1.01479644,0.141679902,1.008130826,-0.37545201,-0.552597351,-0.041814571,0.157995313,-0.919819096,-0.749244615,-1.486349166,0.509662303,-0.034693137,0.60964532,125
-0.441820022,0.390935074,-0.592602588,0.141679902,0.262445849,-0.234578128,-0.626863028,-0.004373643,0.591862208,-0.224591707,-0.306283719,-1.014412569,-0.78169084,-0.311323777,-0.734454673,125
-0.781783802,-0.059225208,-0.699262088,0.141679902,0.307638878,0.188043519,-0.635014139,0.070508212,-0.601271753,-0.64172814,-0.652789224,-0.715786021,-0.136014269,0.85052491,-0.305820724,125
-1.281730537,-0.605615406,-0.719260744,0.141679902,0.115568505,-0.234578128,-0.782186974,-0.191578282,0.402045441,-0.085546229,-0.775455319,-0.64912831,-0.78169084,-0.587954417,-0.702122371,125
-0.881773149,1.046603312,-0.268179944,0.141679902,0.522305765,-0.516325893,-0.852377096,0.070508212,-0.736855157,0.331590205,-0.258580238,-0.529144429,0.509662303,0.629220398,0.094176044,125
-0.081858372,-0.910615308,-0.709261416,0.141679902,0.556200537,-0.093704246,-0.759997839,-0.678310343,0.266462037,0.470635682,-0.565769687,-0.174525404,-0.78169084,1.459112318,-0.124759831,125
0.838043622,-0.568102049,0.337334922,0.141679902,-0.11039664,-0.657199775,-0.680750928,-0.790633126,0.130878632,0.053499249,-0.869289638,-0.331837603,-0.136014269,0.29726363,-0.590344983,125
-0.821779541,0.041897754,0.50399039,0.141679902,-0.11039664,-0.234578128,-0.471086242,-0.22901921,-0.397896646,0.053499249,-0.866668568,-1.017078877,-0.136014269,0.684546526,-0.294735363,125
0.298101147,0.043528769,-0.768146348,0.141679902,0.194656305,-0.37545201,-0.662184508,0.295153779,-0.072496475,0.192544727,-0.875580207,-0.107867692,-0.136014269,1.12715555,-0.119217151,125
-0.101856241,1.136309165,-0.603712953,0.141679902,0.454516222,0.328917401,-0.841056109,-0.303901065,0.469837144,-0.64172814,-0.799569166,-0.222518956,-0.136014269,-1.141215697,0.528352674,125
1.198005271,-0.042915053,0.332890776,0.141679902,0.567498794,-0.798073657,-0.620976114,0.070508212,-0.031821453,-0.224591707,-0.829973583,0.678693304,0.509662303,-0.477302161,0.952367723,125
0.598069188,-0.214171682,-0.234848851,0.141679902,-0.257273984,-0.516325893,-0.435311922,0.332594707,1.161312507,0.331590205,-0.550567479,-0.945088549,-0.136014269,0.407915886,0.258608895,125
-0.461817891,0.224571491,-0.220405377,0.141679902,0.138165019,0.469791284,-0.402254638,0.519799345,-0.289429922,0.331590205,-0.428425599,-0.627797842,-0.136014269,0.961177166,0.694633086,125
-0.241841327,-0.339759877,-0.991464674,0.141679902,0.680481366,0.892412931,-0.51772871,0.070508212,-0.018263113,-0.085546229,-0.535365271,-0.147862319,-0.78169084,0.131285247,-0.182957975,125
-0.341830675,0.479009912,0.127349033,0.141679902,0.29634062,0.892412931,-0.433047724,-0.22901921,-0.452130008,-0.363637185,-0.74347826,-0.497148727,1.155338874,0.407915886,0.000874257,125
-0.14185198,0.208261336,1.026177522,0.141679902,0.454516222,0.188043519,-0.737355864,0.033067284,-0.316546603,-0.363637185,-0.427377171,0.033446656,-1.427367412,-0.145345393,0.362072262,124
-0.621800846,-0.312032613,-1.233670621,0.141679902,-0.776993817,-0.516325893,-0.837886232,-0.266460138,-0.23519656,-0.224591707,-0.57258447,-0.729117564,-0.78169084,-0.090019265,0.289093637,123
-0.341830675,-0.595829313,-0.454834068,0.141679902,-0.358958299,-0.234578128,-0.730563272,-0.603428488,0.252903696,0.053499249,-0.784891172,-0.609133683,-0.136014269,0.29726363,-0.198662236,122
0.178113931,0.035373692,0.355111505,0.141679902,0.251147591,0.328917401,-0.538106487,-0.453664777,0.144436973,0.470635682,-0.435764596,-0.902427613,-0.136014269,0.29726363,-0.627296186,121
-0.221843458,0.030480645,-0.474832724,0.141679902,0.601393566,0.328917401,-0.489652661,-0.56598756,0.090203611,-0.085546229,-0.322534355,0.681359612,0.509662303,0.684546526,-0.127531171,120
-0.241841327,-0.241898946,0.279561027,0.141679902,0.443217964,-0.657199775,-0.62459883,0.332594707,0.863029017,-1.058864574,-0.737711905,0.25208395,-0.136014269,0.131285247,1.366221192,119
-1.441713493,0.063100955,-0.551494239,0.141679902,0.533604022,-0.234578128,-0.707468458,0.519799345,-0.641946774,-0.224591707,-0.546373766,-0.539809663,-0.136014269,-0.643280545,0.200410751,118
-0.221843458,0.999303862,0.186233965,0.141679902,-0.076501868,0.047169637,-0.526785499,0.332594707,0.090203611,-0.363637185,-0.676903072,0.142765303,-0.78169084,0.407915886,-0.185729315,117
-0.48181576,-0.905722261,0.268450662,0.141679902,0.262445849,-0.093704246,-0.707015618,0.295153779,-0.180963198,0.470635682,-0.391206399,-0.670458777,0.509662303,-0.200671521,-0.421293232,116
-0.761785932,1.524490858,0.10623934,0.141679902,1.584341945,0.469791284,-0.760450679,-0.56598756,-0.058938134,0.748726638,-0.742954046,-0.011880588,0.509662303,-0.643280545,0.61611178,115
0.038128845,0.586656936,-0.531495583,0.141679902,-0.336361785,-0.234578128,-0.493728216,-0.266460138,0.768120634,0.60968116,-0.53012313,0.164095771,-0.136014269,-0.698606673,-0.464710895,114
0.958030838,-0.842112656,-0.179297028,0.141679902,-0.325063527,0.469791284,-0.624145991,0.070508212,-1.008021967,0.887772116,-0.611900526,0.35606998,1.155338874,0.629220398,-0.965399689,113
0.55807345,-0.992166084,0.516211791,0.141679902,0.646586595,0.047169637,-0.480143032,-0.079255499,-0.086054815,0.470635682,-0.588310893,-0.099868767,0.509662303,-0.753932801,0.496944152,112
0.258105408,-0.240267931,-0.078192711,0.141679902,0.601393566,0.188043519,-0.930265489,-0.116696427,0.117320292,1.165863072,-0.824207228,0.244085025,-0.78169084,0.85052491,-0.10166533,111
-1.281730537,0.177272041,-1.098124174,0.141679902,0.01388419,0.469791284,-0.416292663,0.033067284,0.008853568,0.331590205,-0.62395745,-1.161059534,-0.78169084,-0.421976033,-0.423140792,110
0.178113931,0.576870843,-0.231515741,0.141679902,0.205954563,0.047169637,-0.654486237,-0.266460138,0.225787015,0.748726638,-0.601940459,0.436059234,-0.136014269,0.463242014,0.702023326,109
0.278103278,0.872084651,-0.421502975,0.141679902,-0.279870498,0.047169637,-1.097363262,0.220271923,0.171553654,0.192544727,-0.748720401,0.340072129,-0.136014269,0.57389427,-0.2559366,108
-0.421822152,-0.292460427,-0.319287621,0.141679902,0.409323193,-0.093704246,-0.414934144,0.78188584,0.374928761,0.053499249,-0.409553892,-1.073071355,-0.78169084,-0.366649905,-0.711360172,107
-0.941766757,0.798688953,0.43510613,0.141679902,-0.042607097,-0.798073657,-0.674864014,0.10794914,0.185111994,0.192544727,-0.39382747,-0.617132608,-0.136014269,0.795198782,0.445212468,106
-0.221843458,-1.023155379,-0.161520445,0.141679902,0.126866762,0.469791284,-0.50821908,0.295153779,0.022411909,0.748726638,-0.796423882,0.006783572,-0.136014269,-0.698606673,0.929273222,105
0.918035099,0.249036724,-0.035973326,0.141679902,-0.494537386,0.610665166,-0.546710437,0.407476562,-0.004704772,0.331590205,-0.69472635,-0.777111116,-0.78169084,-0.200671521,0.288169857,104
0.518077711,-0.179920357,-0.398171209,0.141679902,0.025182447,0.047169637,-0.70520426,-0.378782921,0.06308693,0.470635682,-0.50181557,0.374734139,-0.78169084,-0.366649905,-0.287345123,103
0.098122453,-1.393395901,0.335112849,0.141679902,-0.562326929,0.047169637,-0.420368218,0.332594707,0.212228675,-0.363637185,-0.497621857,-0.139863394,0.509662303,1.237807806,-0.509052338,102
0.178113931,0.984624722,0.212898839,0.141679902,0.883849996,0.188043519,-0.487388463,0.519799345,-0.574155072,0.192544727,-0.704686418,-0.110534001,-0.78169084,-0.200671521,0.358377142,101
0.458084102,-1.07371686,0.138459397,0.141679902,-0.279870498,0.047169637,-0.345196862,0.407476562,0.456278803,0.60968116,-0.8231588,0.158763154,-0.136014269,0.629220398,0.920035421,100
0.238107539,-0.993797099,0.217342985,0.141679902,-0.325063527,0.328917401,-0.751846728,-0.041814571,0.402045441,0.192544727,-0.946349108,0.398730915,-0.136014269,0.352589758,0.211496112,99
-0.84177741,-0.522433615,0.540654593,0.141679902,0.070375476,0.892412931,-0.631391423,-0.004373643,-0.248754901,0.470635682,-0.648071298,0.961322,-0.136014269,-0.200671521,0.006416938,98
-1.061753974,0.764437627,0.637314764,0.141679902,0.036480704,0.469791284,-0.855999812,0.145390068,-0.289429922,0.887772116,-0.628151163,-0.606467374,-0.136014269,0.131285247,-0.264250621,97
0.598069188,0.284919066,0.50065728,0.141679902,-0.799590331,0.751539048,-0.587013152,0.182830995,-0.397896646,-0.363637185,-0.526977846,0.00944988,-0.136014269,0.020632991,-0.67718031,96
-0.84177741,0.348528671,-0.559271495,0.141679902,-0.810888588,0.328917401,-0.515464512,0.182830995,0.130878632,0.331590205,-0.721985483,0.894664289,1.155338874,-0.864585057,0.593017278,95
-0.741788063,-0.674118058,0.788415722,0.141679902,0.398024935,0.188043519,-0.552144511,-0.004373643,-0.194521539,0.60968116,-0.865095926,0.012116188,-0.78169084,-0.090019265,-1.129832541,94
-0.821779541,-0.460455025,0.15956909,0.141679902,0.183358048,0.188043519,-0.558484264,-0.191578282,-0.058938134,0.60968116,-0.831546225,0.931992607,-0.136014269,-0.255997649,0.057224841,93
0.1981118,-0.768716958,-0.594824661,0.141679902,-1.04815199,0.469791284,-0.635014139,-0.378782921,-0.397896646,0.60968116,-0.912275193,0.769347791,0.509662303,-0.145345393,0.113575425,92
-0.241841327,0.143020716,0.277338954,0.141679902,-0.607519958,-0.234578128,-0.592900066,0.856767695,-0.425013327,1.026817594,-0.712549629,-0.40649424,0.509662303,0.186611375,0.358377142,91
-0.321832805,-0.08042841,0.315114193,0.141679902,-0.404151328,0.047169637,-0.574333646,-0.678310343,-0.547038391,0.887772116,-0.470362725,-0.71845233,0.509662303,-0.366649905,0.547752055,90
0.658062797,-0.946497649,-0.300400001,0.141679902,0.454516222,0.610665166,-0.754563765,-0.56598756,-0.655505115,0.470635682,-0.711501201,0.174761005,-0.136014269,0.020632991,-0.155244573,89
-0.221843458,0.449651633,-0.045972654,0.141679902,-0.573625186,0.751539048,-0.784904011,-0.378782921,-0.438571667,0.053499249,-0.44782152,0.590705124,-0.136014269,-0.090019265,1.288623667,88
1.277996749,0.97810066,0.830635107,0.141679902,0.194656305,-0.234578128,-0.495539574,-0.266460138,-0.316546603,0.053499249,-0.610852098,-0.230517881,-0.78169084,-0.145345393,0.155145528,87
0.578071319,-0.204385589,0.104017267,0.141679902,-0.008712325,0.328917401,-0.422632416,0.819326768,0.035970249,0.053499249,-0.688959996,-0.115866618,-0.136014269,-0.587954417,-0.264250621,86
0.018130975,0.575239827,0.615094035,0.141679902,0.081673733,0.469791284,-0.391386491,0.033067284,-0.289429922,-0.502682663,-0.712549629,-0.723784947,0.509662303,0.352589758,-0.11275069,85
-0.241841327,0.213154383,0.472881369,0.141679902,0.081673733,0.469791284,-0.709732655,-0.116696427,-0.262313241,-0.502682663,-0.790657527,-0.118532926,-0.78169084,-0.145345393,0.253066215,84
0.738054274,0.376255934,0.548431848,0.141679902,-0.11039664,0.328917401,-0.683015125,0.519799345,-0.330104943,0.748726638,-0.630772233,-0.561140131,-0.78169084,0.463242014,-0.165406154,83
0.258105408,0.461068741,0.208454694,0.141679902,-1.240222363,0.188043519,-0.316215135,-0.453664777,0.117320292,0.887772116,-0.651216582,-1.227717246,0.509662303,-1.251867953,0.491401471,82
0.918035099,-0.391952374,-0.163742518,0.141679902,-0.415449585,0.188043519,-0.713808211,-0.041814571,0.741003953,0.60968116,-0.845700005,0.902663214,-0.136014269,0.131285247,-0.569098042,81
0.818045752,1.106950886,0.826190961,0.141679902,-0.325063527,1.033286813,-0.529049697,-0.041814571,-0.723296817,0.192544727,-0.615045811,-1.107733365,0.509662303,0.352589758,0.368538723,80
0.1981118,-1.057406704,0.962848444,0.141679902,-0.607519958,-0.093704246,-0.62505167,0.182830995,0.185111994,0.053499249,-0.647022869,0.204090398,-0.136014269,0.518568142,0.149602848,79
0.518077711,0.338742578,0.034021971,0.141679902,-0.008712325,-0.093704246,-0.365574639,-0.079255499,-0.628388434,0.887772116,-0.637062802,0.905329523,0.509662303,0.629220398,-0.703046151,78
1.277996749,0.134865638,0.410663328,0.141679902,-0.279870498,0.328917401,-0.5978813,-0.116696427,-0.140288177,0.887772116,-0.617142667,0.923993682,-0.136014269,0.186611375,-0.260555501,77
0.258105408,0.038635723,0.668423785,0.141679902,-0.686607759,0.610665166,-0.724676359,0.145390068,-0.357221624,0.748726638,-1.049095067,0.244085025,-0.136014269,-0.809258929,-0.39727495,76
0.53807558,-0.450668932,-0.578159114,0.141679902,-0.132993154,0.469791284,-0.6517692,0.182830995,0.008853568,0.60968116,-0.649119726,-0.899761305,-0.136014269,0.463242014,-0.68734189,75
-0.361828544,-1.088395999,0.301781756,0.141679902,-0.234677469,0.610665166,-0.728751914,-0.154137354,-0.330104943,0.331590205,-0.571011828,0.244085025,-0.136014269,0.407915886,-0.204204917,74
-0.061860503,0.981362691,0.576207759,0.141679902,-0.607519958,0.610665166,-0.486482784,0.969090479,0.035970249,-0.085546229,-0.632869089,0.641364985,-0.136014269,0.186611375,-0.25778416,73
0.1981118,-0.597460329,0.598428488,0.141679902,-0.279870498,0.047169637,-0.563465499,0.44491749,-0.465688348,0.053499249,-0.620812166,0.118768527,0.509662303,-1.251867953,0.196715631,72
0.53807558,1.195025724,0.248452006,0.141679902,0.431919707,0.328917401,-0.483765747,-0.266460138,0.103761951,0.331590205,-0.575729755,-0.558473822,-0.78169084,-0.034693137,0.242904634,71
0.578071319,-0.243529962,0.265117553,0.141679902,-0.234677469,0.047169637,-0.543087721,0.632122129,-0.696180136,0.60968116,-0.590407749,0.057443432,0.509662303,0.407915886,-0.197738456,70
-0.041862633,-0.343021908,0.811747487,0.141679902,-0.969064189,0.328917401,-0.707468458,0.033067284,-0.547038391,0.60968116,-0.571536042,-0.462486717,1.155338874,-0.532628289,0.195791851,69
-0.341830675,1.111843932,0.248452006,0.141679902,-0.946467675,0.469791284,-0.530861055,0.220271923,-0.940230264,1.026817594,-0.857756929,0.766681483,0.509662303,0.131285247,-1.286875152,68
-0.041862633,-1.052513658,0.301781756,0.141679902,-0.630116473,0.751539048,-0.639995373,0.407476562,-1.008021967,-0.224591707,-0.627102734,0.196091472,0.509662303,-1.085889569,-0.497966977,67
1.557966921,1.126523072,0.178456709,0.141679902,-0.099098383,1.033286813,-0.22157168,0.482358418,-1.130047031,1.026817594,-0.737711905,0.740018398,-0.136014269,-0.311323777,0.426736867,66
0.698058536,0.860667543,0.132904215,0.141679902,0.01388419,0.469791284,-0.538559326,0.78188584,-0.045379794,0.053499249,-0.561051761,0.620034517,1.155338874,-0.477302161,0.278932057,65
1.697952007,0.668207712,0.380665344,0.141679902,-0.008712325,1.174160695,-0.877736108,0.482358418,-0.53348005,0.192544727,-0.620812166,0.094771751,-0.136014269,-0.864585057,-0.340924366,64
-1.421715623,-0.499599398,0.006246059,0.141679902,-0.64141473,0.892412931,-0.279535136,0.482358418,0.334253739,0.60968116,-0.416892889,0.030780348,0.509662303,-0.366649905,-1.082719758,63
-0.641798716,-0.16034817,0.072908247,0.141679902,0.454516222,0.751539048,-0.790338085,0.145390068,-0.330104943,0.887772116,-0.780173245,0.862668587,0.509662303,-0.200671521,-0.774177216,62
1.018024446,0.051683847,-0.664819958,0.141679902,-1.488784022,0.328917401,-0.464746489,0.407476562,-0.682621795,0.887772116,-0.616094239,1.198623453,1.155338874,-0.366649905,-1.331216595,61
0.618067058,-0.476765181,1.035065814,0.141679902,-0.64141473,0.751539048,-0.58927735,-0.378782921,-0.099613156,0.60968116,-0.577826611,0.622700826,0.509662303,-0.698606673,0.62073068,60
